palavra,polaridade,tipo
se vingaram,-0.9,TBD
vingativo,-1.4,TBD
vingador,-2.1,TBD
vingadores,-2.0,TBD
vingancas,-1.9,TBD
reverenciado,2.3,TBD
reviver,1.4,TBD
revive,1.6,TBD
recompensa,2.7,TBD
recompensavel,2.0,TBD
recompensado,2.2,TBD
recompensador,2.4,TBD
recompensadores,1.9,TBD
recompensas,2.1,TBD
rico,1.5,TBD
ricos,1.9,TBD
muito ricos,0.8,TBD
mais rico,2.2,TBD
riquezas,2.1,TBD
ricamente,2.0,TBD
riqueza,2.4,TBD
richweed,0.1,TBD
richweeds,-0.1,TBD
ridiculista,-1.6,TBD
ridiculizadores,-1.6,TBD
ridiculizando,-1.8,TBD
equipamento,-0.5,TBD
rigido,-0.5,TBD
rigidez,-0.3,TBD
rigidamente,-0.7,TBD
rigida,-0.6,TBD
rigoroso,-1.1,TBD
rigorosamente,-0.4,TBD
tumulto,-2.6,TBD
risco,-1.6,TBD
arriscou,-0.9,TBD
mais arriscado,-1.5,TBD
de forma arriscada,-0.7,TBD
arriscando,-1.3,TBD
sem risco,1.3,TBD
riscos,-1.1,TBD
arriscado,-0.8,TBD
roubar,-2.2,TBD
ladrao,-1.4,TBD
vestida,-0.7,TBD
roubando,-2.7,TBD
rouba,-2.3,TBD
roflcopter,2.1,TBD
romantizado,0.9,TBD
romancista,1.3,TBD
romancistas,1.7,TBD
romances,1.3,TBD
romanceando,2.0,TBD
romantico,1.9,TBD
romanticamente,1.8,TBD
romantismo,2.1,TBD
romanticas,1.3,TBD
romanticos,1.9,TBD
romanticia,1.5,TBD
romanticias,2.0,TBD
romantizar,1.8,TBD
romantices,1.8,TBD
romantizando,1.2,TBD
podre,-2.3,TBD
grosseiro,-2.0,TBD
ruder,-2.1,TBD
ruderal,-0.8,TBD
ruderais,-0.4,TBD
rudesby,-2.0,TBD
mais rude,-2.5,TBD
ruina,-1.0,TBD
arruinavel,-1.6,TBD
arruinar,-2.8,TBD
arruinado,-2.1,TBD
arruina,-1.5,TBD
arruinando,-1.0,TBD
ruinas,-1.9,TBD
arruinador,-2.0,TBD
ruindo,-1.6,TBD
ruinoso,-2.7,TBD
ruinosa,-2.6,TBD
sabotar,-2.4,TBD
muito triste,-2.6,TBD
entristecido,-2.4,TBD
desconsolo,-1.9,TBD
mais triste,-3.0,TBD
seguro,1.9,TBD
safecracker,-0.7,TBD
safecrackers,-0.9,TBD
safecracking,-0.9,TBD
safecrackings,-0.7,TBD
salvaguarda,1.1,TBD
salvaguardado,1.5,TBD
protecoes,1.4,TBD
guarda,1.4,TBD
luz de seguranca,1.1,TBD
luzes de seguranca,0.8,TBD
com seguranca,2.2,TBD
mais segura,1.8,TBD
cofres,0.4,TBD
mais seguro,1.3,TBD
homem de seguranca,0.3,TBD
saliente,1.1,TBD
vicoso,-1.0,TBD
sarcasmo,-0.9,TBD
sarcastico,-1.0,TBD
sarcasticamente,-1.1,TBD
satisfacao,1.5,TBD
satisfacoes,2.1,TBD
satisfatoriamente,1.6,TBD
satisfatorio,2.0,TBD
satisfazivel,1.9,TBD
satisfaz,1.8,TBD
de forma satisfatoria,1.9,TBD
selvagem,-2.0,TBD
selvagemente,-2.2,TBD
selvageria,-2.5,TBD
selvagens,-2.4,TBD
selvagerias,-1.9,TBD
salve,2.2,TBD
salvou,1.8,TBD
golpe,-2.7,TBD
golpes,-2.8,TBD
escandalo,-1.9,TBD
escandaloso,-2.4,TBD
escandalos,-2.2,TBD
bode expiatorio,-1.7,TBD
bodes expiatorios,-1.4,TBD
espantalho,-0.8,TBD
espantalhos,-0.7,TBD
assustada,-1.9,TBD
alarmista,-2.1,TBD
scaremongers,-2.0,TBD
assustadores,-1.3,TBD
scarey,-1.7,TBD
assustando,-1.9,TBD
cetico,-0.9,TBD
ceptico,-1.3,TBD
ceticismo,-1.0,TBD
ceticos,-0.4,TBD
repreender,-1.7,TBD
colher,0.6,TBD
grito,-1.7,TBD
gritou,-1.3,TBD
gritos,-1.2,TBD
parafuso,-0.6,TBD
screwball,-0.2,TBD
bolas de parafusos,-0.3,TBD
screwbean,0.3,TBD
chave de fenda,0.3,TBD
chaves de fenda,0.1,TBD
parafusado,-2.2,TBD
guincho,-1.2,TBD
grilhoes,-0.5,TBD
mais maluco,-2.0,TBD
vilao,-2.7,TBD
aparafusando,-0.9,TBD
semelhante a um parafuso,0.1,TBD
parafusos,-1.0,TBD
estragar,-1.0,TBD
salpicaduras,-0.1,TBD
viciado,-1.4,TBD
scrumptiously,1.5,TBD
de forma segura,1.4,TBD
seguradoras,0.6,TBD
segurando,1.3,TBD
titulos,1.2,TBD
deixar seguro,0.2,TBD
securitizacao,0.7,TBD
tornar seguro,0.3,TBD
securitizar,1.6,TBD
sedicao,-1.8,TBD
sedicioso,-1.7,TBD
seduzido,-1.5,TBD
autoconfiante,2.5,TBD
frase,0.3,TBD
sentenciado,-0.1,TBD
frases,0.2,TBD
sentenca,-0.6,TBD
sentimental,1.3,TBD
sentimentalizar,1.2,TBD
sentimentalizado,1.1,TBD
sentimentalizando,0.4,TBD
sentimentalismo,0.8,TBD
sentimentalismos,0.4,TBD
sentimentalista,0.8,TBD
sentimentalistas,0.7,TBD
sentimentalidades,0.9,TBD
sentimentaliza,1.1,TBD
sentimentalmente,1.9,TBD
sereno,2.0,TBD
a serio,-0.7,TBD
cortado,-0.9,TBD
severidade,-1.0,TBD
sexy,2.4,TBD
mexe,-0.7,TBD
agitavel,-0.3,TBD
shakedown,-1.2,TBD
shakedowns,-1.4,TBD
abalada,-0.3,TBD
shakeouts,-0.8,TBD
tremura,-0.6,TBD
tremuras,-0.5,TBD
mais tremula,-0.9,TBD
mais agitado,-1.2,TBD
tremor,-0.7,TBD
instavel,-1.5,TBD
vergonha,-1.7,TBD
vergonhoso,-2.2,TBD
vergonhosamente,-1.9,TBD
vergonhas,-2.3,TBD
desavergonhado,-1.4,TBD
descaradamente,-1.4,TBD
compartilhar,1.2,TBD
compartilhado,1.4,TBD
compartilha,1.2,TBD
compartilhando,1.8,TBD
quebrado,-2.1,TBD
merda,-2.6,TBD
shitake,-0.3,TBD
shitakes,-1.1,TBD
cabeca de merda,-3.1,TBD
shitheads,-2.6,TBD
shittah,0.1,TBD
cagado,-1.7,TBD
shittier,-2.1,TBD
mais fofa,-3.4,TBD
shittim,-0.6,TBD
shittimwood,-0.3,TBD
cagando,-1.8,TBD
choque,-1.1,TBD
chocante,-1.7,TBD
chocantemente,-0.7,TBD
a prova de choque,1.3,TBD
choques,-1.6,TBD
sacudiu,-0.4,TBD
atirar,-1.4,TBD
miope,-1.2,TBD
miopia,-1.1,TBD
muscaria,-0.9,TBD
shyer,-0.8,TBD
shying,-0.9,TBD
shylock,-2.1,TBD
shylocked,-0.7,TBD
shylocking,-1.5,TBD
shylocks,-1.4,TBD
timidamente,-0.7,TBD
timidez,-1.0,TBD
shyster,-1.6,TBD
shysters,-0.9,TBD
doente,-2.3,TBD
adoecer,-1.9,TBD
espetaculo,-2.2,TBD
esfregadores,-2.2,TBD
doentio,-2.1,TBD
doentes,-2.0,TBD
suspiro,0.1,TBD
significado,1.1,TBD
silenciamento,-0.5,TBD
sillibub,-0.1,TBD
sillier,1.0,TBD
sillies,0.8,TBD
sillimanite,0.1,TBD
sillimanites,0.2,TBD
enguias,-1.2,TBD
boba,0.1,TBD
pecado,-2.6,TBD
atenciosamente,2.1,TBD
sinceridade,2.0,TBD
mais sincero,2.0,TBD
sinceridades,1.5,TBD
pecaminoso,-2.6,TBD
singleminded,1.2,TBD
pecados,-2.0,TBD
com ceptica,-1.2,TBD
cepticismos,-1.2,TBD
golpear,-1.1,TBD
barras,-0.8,TBD
cortando,-1.1,TBD
escravidao,-2.0,TBD
insonia,-1.6,TBD
mais liso,0.3,TBD
lerdo,-1.7,TBD
puta,-2.3,TBD
putas,-3.0,TBD
mais sluttier,-2.7,TBD
mais excitante,-3.1,TBD
sluttish,-2.2,TBD
sluttishly,-2.1,TBD
sensualidade,-2.5,TBD
espertinho,-2.1,TBD
smartasses,-1.7,TBD
aperfeicoar,1.9,TBD
aperfeicoadores,1.5,TBD
sabios,1.7,TBD
ficando esperto,-0.7,TBD
espertamente,1.5,TBD
esperteza,2.0,TBD
sabedoria,1.9,TBD
smartweed,0.2,TBD
smartweeds,0.1,TBD
sabio,1.1,TBD
esfregaco,-1.5,TBD
smilax,0.6,TBD
smilaxes,0.3,TBD
sem brincadeira,-1.4,TBD
risonho,1.7,TBD
sorridentes,1.5,TBD
sorridente,2.0,TBD
poluicao atmosferica,-1.2,TBD
sufocante,-1.1,TBD
presuncoso,0.8,TBD
se achando,-1.0,TBD
invadir,-1.5,TBD
contrabandear,-1.6,TBD
contrabandeado,-1.5,TBD
contrabandista,-2.1,TBD
contrabandistas,-1.4,TBD
contrabando,-2.1,TBD
presuncosamente,0.2,TBD
presuncao,-1.4,TBD
presuncosos,-1.7,TBD
sorrateiro,-0.9,TBD
esnobe,-1.7,TBD
esnobismo,-1.0,TBD
esnobador,-0.7,TBD
mais esnobe,-0.5,TBD
esbugalamente,-1.6,TBD
enobar,-1.2,TBD
esnobismos,-0.3,TBD
se acha,-1.4,TBD
snubs,-2.1,TBD
soluco,-2.8,TBD
solucou,-1.9,TBD
sobrio,-0.8,TBD
solucos,-2.5,TBD
sociabilidades,1.2,TBD
sociabilidade,1.5,TBD
sociavel,1.6,TBD
sok,1.3,TBD
solene,-0.3,TBD
solenei,-0.5,TBD
solemnis,-0.5,TBD
solenizar,0.6,TBD
solenizante,0.1,TBD
solenidades,0.3,TBD
solenidade,-1.1,TBD
cerimonia,0.7,TBD
solenizado,-0.7,TBD
solenizando,-0.6,TBD
solenemente,0.8,TBD
solido,0.6,TBD
solidariedade,1.2,TBD
solucao,1.3,TBD
solucoes,0.7,TBD
acalmar,1.5,TBD
acalmou,0.5,TBD
sofisticado,2.6,TBD
dorido,-1.5,TBD
sofredor,-2.0,TBD
com tristeza,-2.3,TBD
desafortunado,-2.5,TBD
desafortunadamente,-1.7,TBD
tristezas,-1.6,TBD
alma gemea,2.9,TBD
spam,-1.5,TBD
spammer,-2.2,TBD
spammers,-1.6,TBD
fazendo spam,-2.1,TBD
faisca,0.9,TBD
brilha,1.3,TBD
espumante,1.2,TBD
especial,1.7,TBD
especulativo,0.4,TBD
espirito,0.7,TBD
espirituoso,1.3,TBD
sem espirito,-1.3,TBD
apesar de,-2.4,TBD
escupiu,-2.4,TBD
rancoroso,-1.9,TBD
rancor,-1.5,TBD
rancoras,-2.3,TBD
spites,-1.4,TBD
esplendido,2.2,TBD
esplendidamente,2.1,TBD
esplendor,2.2,TBD
esplendores,2.0,TBD
vivamente,2.0,TBD
squelched,-1.0,TBD
facada,-2.8,TBD
esfaqueado,-1.9,TBD
estavel,1.2,TBD
facadas,-1.9,TBD
tenda,-0.8,TBD
parado,-0.9,TBD
estancando,-0.8,TBD
gaguejar,-1.0,TBD
balbuciou,-0.9,TBD
gago,-1.0,TBD
stammerers,-0.8,TBD
balbuciando,-1.0,TBD
grampeadores,-0.8,TBD
debandada,-1.8,TBD
de sobressalto,-1.3,TBD
arranque,-0.5,TBD
assustas,0.2,TBD
startler,-0.8,TBD
startlers,-0.5,TBD
morrer de fome,-1.9,TBD
morrendo de fome,-1.8,TBD
firme,1.0,TBD
ladroes,-2.3,TBD
roubos,-1.9,TBD
furtividade,-0.3,TBD
mais furtivo,0.4,TBD
furtivamente,0.1,TBD
sigilo,0.2,TBD
furtos,-0.3,TBD
furtivo,-0.1,TBD
fedor,-1.7,TBD
stenches,-1.5,TBD
aguilhado,-2.4,TBD
cheiro,-2.3,TBD
estereotipo,-1.3,TBD
estereotipado,-1.2,TBD
estimular,0.9,TBD
estimulado,0.9,TBD
estimula,1.0,TBD
estimulando,1.9,TBD
maritacaca,-2.3,TBD
fedoras,-1.0,TBD
percevejo,-0.2,TBD
insetos fedorentos,-1.0,TBD
fedorento,-0.4,TBD
stinkers,-1.2,TBD
stinkhorn,-0.2,TBD
stinkhorns,-0.8,TBD
mais fedido,-2.1,TBD
stinko,-1.5,TBD
stinkpot,-2.5,TBD
stinkpots,-0.7,TBD
cheira mal,-1.0,TBD
stinkwood,-0.1,TBD
fedido,-1.5,TBD
roubado,-2.2,TBD
pare,-1.2,TBD
parando,-0.6,TBD
para,-0.6,TBD
forte,-0.5,TBD
direto,0.9,TBD
tensao,-1.3,TBD
tenso,-1.6,TBD
filtro,-0.8,TBD
filtros,-0.3,TBD
esforcando-se,-1.3,TBD
tensoes,-1.7,TBD
estrangulado,-2.5,TBD
forca,2.2,TBD
fortalecer,1.3,TBD
fortalecido,1.8,TBD
fortalecedor,1.8,TBD
reforcadores,1.4,TBD
fortalecendo,2.2,TBD
fortalece,2.0,TBD
forcas,1.7,TBD
estresse,-1.8,TBD
estressado,-1.4,TBD
enfatiza,-2.0,TBD
estressante,-2.3,TBD
estressantemente,-2.6,TBD
estressando,-1.5,TBD
sem stress,1.6,TBD
falta de estresse,1.6,TBD
estressor,-1.8,TBD
estressadores,-2.1,TBD
acometido,-2.3,TBD
greve,-0.5,TBD
grevistas,-0.6,TBD
greves,-1.5,TBD
caixa forte,0.7,TBD
caixas fortes,0.3,TBD
fortaleza,0.5,TBD
baluartes,1.0,TBD
fortemente,1.1,TBD
homem forte,0.7,TBD
homens fortes,0.5,TBD
strongil,0.6,TBD
strongyles,0.2,TBD
strongyloidosis,-0.8,TBD
strongyls,0.1,TBD
teimoso,-1.7,TBD
stubborner,-1.5,TBD
mais persistente,-0.6,TBD
teimosamente,-1.4,TBD
teimosia,-1.5,TBD
agarrado,-1.6,TBD
atordoa,0.1,TBD
estupido,-2.4,TBD
mais impressionante,-2.5,TBD
mais estupido,-2.4,TBD
estupidezas,-2.0,TBD
estupidez,-1.7,TBD
estupidamente,-2.0,TBD
estupidos,-2.3,TBD
gaguejou,-0.9,TBD
gagueiras,-1.1,TBD
engasgando,-1.3,TBD
suave,2.0,TBD
submisso,-1.3,TBD
submissamente,-1.0,TBD
submissao,-0.7,TBD
substancial,0.8,TBD
subversivo,-0.9,TBD
ter sucesso,2.2,TBD
conseguiu,1.8,TBD
sucessor,0.9,TBD
sucessores,1.1,TBD
sucedendo,2.2,TBD
sucede,2.2,TBD
sucesso,2.7,TBD
sucessos,2.6,TBD
bem sucedido,2.8,TBD
com exito,2.2,TBD
sucessao,0.8,TBD
sucessional,0.9,TBD
sucessivamente,0.9,TBD
sucessoes,0.1,TBD
sucessivas,1.1,TBD
sucessividade,1.0,TBD
chupar,-1.9,TBD
sugado,-2.0,TBD
otario,-2.4,TBD
avacalhado,-2.0,TBD
sugando,-2.1,TBD
otarios,-2.3,TBD
uma merda,-1.5,TBD
nao presta,-1.9,TBD
sofra,-2.5,TBD
sofreu,-2.2,TBD
sofredores,-2.4,TBD
sofrimento,-2.1,TBD
suicida,-3.5,TBD
suicidio,-3.5,TBD
processando,-1.1,TBD
mais ensolarado,2.4,TBD
ensolarado,1.8,TBD
brilho do sol,2.2,TBD
sol brilhante,1.9,TBD
super,2.9,TBD
superior,2.5,TBD
superioridades,0.8,TBD
superioridade,1.4,TBD
superiormente,2.2,TBD
superiores,1.0,TBD
"apoio, suporte",1.7,TBD
apoiador,1.1,TBD
apoiantes,1.9,TBD
apoiando,1.9,TBD
de suporte,1.2,TBD
apoia,1.5,TBD
supremacias,0.8,TBD
supremacista,0.5,TBD
supremacistas,-1.0,TBD
supremacia,2.3,TBD
suprematistas,0.4,TBD
supremo,1.3,TBD
supremamente,2.7,TBD
mais supremo,2.2,TBD
seguramente,1.6,TBD
surefootedness,1.5,TBD
sujeicao,-0.1,TBD
suretyships,0.4,TBD
surpresa,1.1,TBD
surpreso,0.9,TBD
surpresas,0.9,TBD
sobreviveu,2.3,TBD
sobrevivendo,1.2,TBD
sobrevivente,1.5,TBD
suspeito,-1.5,TBD
suspeitava,-0.9,TBD
suspeitando,-0.7,TBD
suspeita,-1.6,TBD
suspender,-1.3,TBD
suspenso,-2.1,TBD
suspeitas,-1.5,TBD
jurar,-0.2,TBD
jurando,-1.0,TBD
jura,0.2,TBD
doce,2.0,TBD
gracinha,3.0,TBD
amada,3.3,TBD
bonecos,2.1,TBD
docemente,2.1,TBD
docura,2.2,TBD
doces,2.2,TBD
rapidamente,1.2,TBD
escavacao,-2.4,TBD
escavacoes,-1.5,TBD
talento,1.8,TBD
talentoso,2.3,TBD
sem talento,-1.6,TBD
talentos,2.0,TBD
birra,-1.8,TBD
birras,-1.5,TBD
tard,-2.5,TBD
lagrimas,-1.9,TBD
chas,0.3,TBD
provocacao,-1.3,TBD
provocado,-0.8,TBD
carda,-0.1,TBD
cardador,-0.8,TBD
teaselers,-1.2,TBD
teaseling,-0.4,TBD
teaselled,-0.4,TBD
teasels,-0.1,TBD
provocador,-1.0,TBD
provocacoes,-0.7,TBD
teashops,0.2,TBD
colher de cha,0.3,TBD
colheres de cha,0.5,TBD
temperamento,-1.8,TBD
temperamentos,-1.3,TBD
oferecido,0.5,TBD
proponente,0.6,TBD
proponentes,1.2,TBD
mais terno,1.4,TBD
terno firme,-0.1,TBD
ternos,-0.5,TBD
doutrinario,1.5,TBD
ternamente,1.8,TBD
ternura,0.9,TBD
concurso,0.6,TBD
amolecimento,0.2,TBD
amaciar,0.1,TBD
amolecido,0.1,TBD
austerador,0.4,TBD
se amolece,0.3,TBD
tateando,0.3,TBD
lombo,0.4,TBD
sensivel,0.2,TBD
teares,0.2,TBD
propostas,0.6,TBD
tensamente,-1.2,TBD
mais tenso,-1.2,TBD
tempos,-0.9,TBD
muito tenso,-1.0,TBD
tensional,-0.8,TBD
tensionado,-0.4,TBD
tensor,-1.6,TBD
tensores,-0.9,TBD
tensionando,-1.4,TBD
sem tensao,0.6,TBD
temeridade,-1.9,TBD
formidavel,2.1,TBD
aterrorizado,-3.1,TBD
aterroriza,-3.1,TBD
aterrorizar,-3.3,TBD
aterrorizante,-2.7,TBD
terror,-2.4,TBD
aterrorizando,-3.0,TBD
terrorismo,-3.6,TBD
terrorismos,-3.2,TBD
terrorista,-3.3,TBD
terroristas,-3.1,TBD
aterrorizacao,-2.7,TBD
sem terror,0.9,TBD
terrores,-2.6,TBD
agradecido,1.9,TBD
mais agradecido,2.0,TBD
agradecidamente,1.8,TBD
agradecimento,2.1,TBD
ladraozinho,-2.2,TBD
ladroagem,-2.1,TBD
roubo,-2.0,TBD
consideracao,1.9,TBD
irrefletido,-2.0,TBD
ameacar,-1.6,TBD
ameacou,-2.0,TBD
ameacas,-1.8,TBD
ameacador,-2.0,TBD
ameacadoramente,-2.2,TBD
emocao,1.5,TBD
emocionados,1.9,TBD
thriller,0.4,TBD
thrillers,0.1,TBD
frustrando,-0.7,TBD
marcado,-1.8,TBD
encabulado,-1.0,TBD
mais timido,-0.9,TBD
muito timido,-0.8,TBD
tetas,-0.9,TBD
tolerancia,1.2,TBD
tolerancias,0.3,TBD
tolerante,1.1,TBD
tolerantemente,0.4,TBD
desdentado,-1.4,TBD
topo,0.8,TBD
tops,2.3,TBD
rasgado,-1.0,TBD
tortura,-2.9,TBD
torturado,-2.6,TBD
torturador,-2.3,TBD
torturadores,-3.5,TBD
torturas,-2.5,TBD
torturando,-3.0,TBD
torturante,-2.7,TBD
torturantemente,-2.2,TBD
totalitario,-2.1,TBD
totalitarismo,-2.7,TBD
resistente,-0.5,TBD
toughed,0.7,TBD
endurecer,0.9,TBD
temperado,0.1,TBD
endurece,-0.2,TBD
pirracento,-0.7,TBD
birrento,-0.6,TBD
duradoura,-0.5,TBD
dureza,-0.2,TBD
durezas,0.3,TBD
dificeis,-0.8,TBD
tout,-0.5,TBD
vendedores,-0.1,TBD
tragedia,-3.4,TBD
tragica,-0.4,TBD
tragediennes,-1.4,TBD
tragedias,-1.9,TBD
tragico,-2.0,TBD
tragicamente,-2.7,TBD
tragicomedia,0.2,TBD
tragicomico,-0.2,TBD
tragicos,-2.2,TBD
tranquilo,0.2,TBD
trantier,1.9,TBD
tranquilidades,1.5,TBD
tranquilidade,1.5,TBD
tranquilizante,0.8,TBD
tranquilizantes,-0.2,TBD
tranquilamente,1.2,TBD
armadilha,-1.3,TBD
trauma,-1.8,TBD
traumas,-2.2,TBD
traumata,-1.7,TBD
traumatico,-2.7,TBD
traumatizamente,-2.8,TBD
traumatizante,-2.8,TBD
traumatizado,-1.7,TBD
traumatizantes,-2.2,TBD
traumatizando,-2.3,TBD
traumatismo,-2.4,TBD
traumatizacao,-3.0,TBD
traumatizacoes,-2.2,TBD
traumatizar,-2.4,TBD
traumatizes,-1.4,TBD
traidoras,-2.7,TBD
tesouro,2.1,TBD
tesoureiro,0.4,TBD
tesoureiros,0.4,TBD
tesouraria,0.8,TBD
tesouros,0.9,TBD
tratar,1.7,TBD
tremer,-1.1,TBD
tremeu,-1.1,TBD
tremores,-1.0,TBD
treme,-0.1,TBD
trembly,-1.2,TBD
tremulo,-1.0,TBD
truque,-0.2,TBD
tricker,-0.9,TBD
trickers,-1.4,TBD
trickie,-0.4,TBD
mais complicado,-1.2,TBD
trickiness,-1.2,TBD
complicado,-0.6,TBD
trickled,0.1,TBD
trickledown,-0.7,TBD
trickles,0.2,TBD
escorrendo,-0.2,TBD
trickly,-0.3,TBD
tricksier,-0.5,TBD
trickster,-0.9,TBD
trapaceiros,-1.3,TBD
tricksy,-0.8,TBD
banal,-0.8,TBD
triunfo,2.1,TBD
triunfal,2.0,TBD
triunfalismos,1.9,TBD
triunfalista,0.5,TBD
triunfalistas,0.9,TBD
triunfante,2.4,TBD
triunfantemente,2.3,TBD
triunfou,2.2,TBD
triunfando,2.3,TBD
triunfa,2.0,TBD
trivial,-0.1,TBD
trivialize,-1.1,TBD
trivializado,-0.6,TBD
trivializa,-1.0,TBD
trivializando,-0.6,TBD
trivialidades,-1.0,TBD
trivialidade,-0.5,TBD
trivializacao,-0.9,TBD
trivializacoes,-0.7,TBD
trivialmente,0.4,TBD
trivium,-0.3,TBD
com problemas,-2.1,TBD
encrenqueiro,-2.0,TBD
encrenqueiros,-2.2,TBD
causador de problemas,-1.4,TBD
solucionar problemas,0.5,TBD
solucionador de problemas,1.0,TBD
solucionadores de problemas,0.8,TBD
solucao de problemas,0.7,TBD
de forma problematica,-1.8,TBD
problematica,-1.9,TBD
preocupante,-1.4,TBD
atormentador,-2.1,TBD
veracidade,1.7,TBD
mais verdadeiro,1.9,TBD
verdadeiramente,1.9,TBD
confiar,2.3,TBD
confiabilidade,1.8,TBD
confiavel,2.6,TBD
trustbuster,-0.5,TBD
administrador,1.0,TBD
curadores,0.3,TBD
trusteeship,0.5,TBD
trusteeships,0.6,TBD
fiavel,1.9,TBD
confiadores,1.0,TBD
mais confiavel,2.2,TBD
para confiar,1.6,TBD
sem confianca,-2.3,TBD
passa confianca,0.4,TBD
confrades,1.2,TBD
confia,2.1,TBD
verdade,1.3,TBD
verdadeira,2.0,TBD
verdades,1.8,TBD
tumor,-1.6,TBD
turbulencia,-1.5,TBD
twat,-3.4,TBD
ugh,-1.8,TBD
mais feio,-2.2,TBD
feiosos,-2.0,TBD
mais feia,-2.8,TBD
enfeiar,-2.1,TBD
enfeiado,-1.5,TBD
enfeiamentos,-1.8,TBD
enfeiando,-2.2,TBD
muito feio,-2.1,TBD
feiura,-2.7,TBD
falta de beleza,-2.5,TBD
feio,-2.3,TBD
inaceitavel,-2.0,TBD
nao apreciado,-1.7,TBD
desaprovado,-1.4,TBD
pouco atraente,-1.9,TBD
inconsciente,-0.8,TBD
inacreditavel,0.8,TBD
incredulo,-0.8,TBD
imparcial,-0.1,TBD
incerto,-1.4,TBD
incerteza,-1.4,TBD
incertezas,-1.4,TBD
nao esta claro,-1.0,TBD
inconfortavelmente,-1.7,TBD
descompactando,-0.9,TBD
nao confirmado,-0.5,TBD
incontrolavel,-1.5,TBD
incontrolavelmente,-1.5,TBD
nao convencido,-1.6,TBD
nao credenciado,-1.0,TBD
subestimar,-1.2,TBD
subestimado,-1.1,TBD
subestima,-1.1,TBD
minar,-1.2,TBD
minado,-1.5,TBD
mina,-1.4,TBD
minando,-1.5,TBD
nao merecedor,-1.9,TBD
indesejavel,-1.7,TBD
unasiest,-2.1,TBD
desemprego,-1.9,TBD
desigual,-1.4,TBD
inigualavel,0.5,TBD
antietico,-2.3,TBD
injusto,-2.3,TBD
desfocado,-1.7,TBD
infelizes,-1.9,TBD
nao cumprido,-1.8,TBD
ingrato,-1.6,TBD
mais infeliz,-2.5,TBD
infelicidade,-2.4,TBD
infelicidades,-2.2,TBD
pouco saudavel,-2.4,TBD
unificado,1.6,TBD
sem importancia,-1.3,TBD
nao impressionado,-1.4,TBD
nao impressionante,-1.4,TBD
ininteligente,-2.0,TBD
nao envolvido,-2.2,TBD
inabalavel,-2.0,TBD
unidos,1.8,TBD
descortes,-1.6,TBD
nao amavel,-2.7,TBD
mal amada,-1.9,TBD
mal amado,-1.9,TBD
mais lindos,-1.9,TBD
unloveliness,-2.0,TBD
nao amor,-2.3,TBD
incomparavel,-0.3,TBD
desmotivado,-1.4,TBD
antipatico,-2.1,TBD
nao profissional,-2.3,TBD
desprotegido,-1.5,TBD
inesperado,-1.1,TBD
sem garantia,-1.6,TBD
inesgotavel,-1.3,TBD
pouco sofisticado,-1.2,TBD
imparavel,-0.8,TBD
mal sucedido,-1.5,TBD
sem sucesso,-1.7,TBD
nao suportado,-1.7,TBD
com dificuldade,-1.3,TBD
intacto,1.6,TBD
indesejados,-0.9,TBD
indigno,-2.0,TBD
perturbacoes,-1.5,TBD
upsetter,-1.9,TBD
suavidade,-1.2,TBD
urgente,0.8,TBD
utilidade,1.2,TBD
sem utilidade,-1.8,TBD
inutilmente,-1.5,TBD
inutilidade,-1.6,TBD
v.v,-2.9,TBD
vago,-0.4,TBD
vao,-1.8,TBD
validar,1.5,TBD
validado,0.9,TBD
valida,1.4,TBD
validando,1.4,TBD
valioso,2.1,TBD
valoridade,1.7,TBD
objetos de valor,2.1,TBD
de valor,2.3,TBD
valor,1.4,TBD
valores,1.7,TBD
valorizando,1.4,TBD
vaidade,-0.9,TBD
veredito,0.6,TBD
veredictos,0.3,TBD
investido,0.6,TBD
vexacao,-1.9,TBD
vibrante,2.4,TBD
vicioso,-1.5,TBD
viciosamente,-1.3,TBD
muito vicioso,-2.4,TBD
viciosidades,-0.6,TBD
vitima,-1.8,TBD
vitimizacao,-2.3,TBD
vitimizar,-2.5,TBD
vitimiza,-1.5,TBD
vitimando,-2.6,TBD
vitimizacoes,-0.6,TBD
vitimizador,-1.8,TBD
vitimadores,-1.6,TBD
sem vicios,0.6,TBD
vitimista,-0.5,TBD
vitimistas,-0.4,TBD
vitimologia,0.3,TBD
vitimas,-1.3,TBD
vigilancia,0.7,TBD
vigor,0.9,TBD
vigorizar,-0.4,TBD
vigoriza,0.4,TBD
vigoroso,1.5,TBD
vigorosamente,0.5,TBD
vigorosa,0.4,TBD
vigores,1.0,TBD
vigours,0.4,TBD
vil,-3.1,TBD
viloes,-3.4,TBD
vilania,-2.6,TBD
vindicar,0.3,TBD
vindicado,1.8,TBD
vindica,1.6,TBD
vindicando,-1.1,TBD
violado,-2.4,TBD
violador,-2.4,TBD
violadores,-1.9,TBD
viola,-2.3,TBD
violando,-2.5,TBD
violacoes,-2.4,TBD
infrator,-2.4,TBD
violencia,-3.1,TBD
violento,-2.9,TBD
violentamente,-2.8,TBD
virtude,1.8,TBD
sem virtude,-1.4,TBD
virtudes,1.5,TBD
virtuosa,1.7,TBD
virtuosas,1.8,TBD
virtuose,1.0,TBD
virtuosi,0.9,TBD
virtuoso,2.4,TBD
virtuosismo,2.1,TBD
virtuosos,1.8,TBD
virtuosamente,1.8,TBD
virtuosidade,2.0,TBD
virulento,-2.7,TBD
visao,1.1,TBD
